,ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption,ec,ws,hour,month,ec_shift
22081,29257,2016-11-01 01:00:00,4.3,-8.6,995.0,134.72,A,216.0,5.375278407684165,4.903198550494016,1,11,5.455321115357702
22082,29258,2016-11-01 02:00:00,2.9,-7.9,989.0,143.785,A,243.0,5.493061443340548,4.968319128302308,2,11,5.541263545158426
22083,29259,2016-11-01 03:00:00,3.6,-10.0,981.0,150.435,A,261.0,5.564520407322694,5.013531097208281,3,11,5.375278407684165
22084,29260,2016-11-01 04:00:00,2.1,-10.0,985.0,156.87,A,243.0,5.493061443340548,5.055417436868149,4,11,5.493061443340548
22085,29261,2016-11-01 05:00:00,2.1,-9.3,981.0,164.92,A,231.0,5.442417710521793,5.105460507838699,5,11,5.564520407322694
22086,29262,2016-11-01 06:00:00,2.9,-7.9,993.0,170.355,A,255.0,5.541263545158426,5.137884495011719,6,11,5.493061443340548
22087,29263,2016-11-01 07:00:00,2.9,-8.6,981.0,175.415,A,258.0,5.552959584921617,5.167154595095696,7,11,5.442417710521793
22088,29264,2016-11-01 08:00:00,4.3,-10.0,981.0,185.605,A,237.0,5.4680601411351315,5.223620759644406,8,11,5.541263545158426
22089,29265,2016-11-01 09:00:00,6.4,-13.6,979.0,194.81,A,249.0,5.517452896464707,5.272024724593113,9,11,5.552959584921617
22090,29266,2016-11-01 10:00:00,7.1,-12.1,992.0,206.63,A,267.0,5.58724865840025,5.330929754275513,10,11,5.4680601411351315
22091,29267,2016-11-01 11:00:00,9.3,-12.9,996.0,219.45,A,246.0,5.5053315359323625,5.391124416134243,11,11,5.517452896464707
22092,29268,2016-11-01 12:00:00,10.0,-12.9,982.0,232.41,A,237.0,5.4680601411351315,5.448503053311921,12,11,5.58724865840025
22093,29269,2016-11-01 13:00:00,7.9,-11.4,983.0,243.855,A,240.0,5.480638923341991,5.496573786354297,13,11,5.5053315359323625
22094,29270,2016-11-01 14:00:00,9.3,-10.0,987.0,257.315,A,237.0,5.4680601411351315,5.55030101529541,14,11,5.4680601411351315
22095,29271,2016-11-01 15:00:00,7.9,-10.0,977.0,269.65,A,243.0,5.493061443340548,5.597124821783236,15,11,5.480638923341991
22096,29272,2016-11-01 16:00:00,7.9,-12.9,981.0,282.485,A,243.0,5.493061443340548,5.643625451831649,16,11,5.4680601411351315
22097,29273,2016-11-01 17:00:00,10.0,-9.3,982.0,291.285,A,240.0,5.480638923341991,5.674302169333693,17,11,5.493061443340548
22098,29274,2016-11-01 18:00:00,7.9,-12.9,984.0,300.99,A,237.0,5.4680601411351315,5.707077041605631,18,11,5.493061443340548
22099,29275,2016-11-01 19:00:00,6.4,-12.1,991.0,307.175,A,222.0,5.402677381872279,5.727417617753635,19,11,5.480638923341991
22100,29276,2016-11-01 20:00:00,5.0,-8.6,994.0,311.97,A,240.0,5.480638923341991,5.742907029340251,20,11,5.4680601411351315
22101,29277,2016-11-01 21:00:00,3.6,-7.1,986.0,3.165,A,222.0,5.402677381872279,1.1521530555961395,21,11,5.402677381872279
22102,29278,2016-11-01 22:00:00,6.4,-10.0,991.0,2.54,A,228.0,5.429345628954441,0.9321640810304452,22,11,5.480638923341991
22103,29279,2016-11-01 23:00:00,7.1,-10.0,990.0,4.13,A,306.0,5.723585101952381,1.4182774069729414,23,11,5.402677381872279
22104,29280,2016-11-02 00:00:00,1.4,-5.7,978.0,2.39,A,279.0,5.631211781821365,0.8712933659434193,0,11,5.429345628954441
22105,29281,2016-11-02 01:00:00,2.1,-8.6,985.0,3.215,A,273.0,5.60947179518496,1.1678273576895826,1,11,5.723585101952381
22106,29282,2016-11-02 02:00:00,1.4,-2.9,992.0,2.415,A,264.0,5.575949103146316,0.881699287104536,2,11,5.631211781821365
22107,29283,2016-11-02 03:00:00,0.7,-4.3,992.0,3.04,A,300.0,5.703782474656201,1.1118575154181303,3,11,5.60947179518496
22108,29284,2016-11-02 04:00:00,1.4,-8.6,979.0,2.2,A,267.0,5.58724865840025,0.7884573603642703,4,11,5.575949103146316
22109,29285,2016-11-02 05:00:00,-0.7,-6.4,984.0,3.88,A,228.0,5.429345628954441,1.355835153635182,5,11,5.703782474656201
22110,29286,2016-11-02 06:00:00,0.7,-6.4,984.0,4.255,A,246.0,5.5053315359323625,1.4480947620253375,6,11,5.58724865840025
22111,29287,2016-11-02 07:00:00,3.6,-7.9,981.0,7.385,A,255.0,5.541263545158426,1.9994509159833431,7,11,5.429345628954441
22112,29288,2016-11-02 08:00:00,5.7,-9.3,990.0,12.93,A,240.0,5.480638923341991,2.559550192783766,8,11,5.5053315359323625
22113,29289,2016-11-02 09:00:00,7.9,-7.9,981.0,16.325,A,216.0,5.375278407684165,2.792697675162495,9,11,5.541263545158426
22114,29290,2016-11-02 10:00:00,8.6,-10.7,982.0,3.88,A,222.0,5.402677381872279,1.355835153635182,10,11,5.480638923341991
22115,29291,2016-11-02 11:00:00,7.9,-12.1,983.0,3.54,A,240.0,5.480638923341991,1.264126727145683,11,11,5.375278407684165
22116,29292,2016-11-02 12:00:00,9.3,-8.6,980.0,4.955,A,210.0,5.3471075307174685,1.6003971677819513,12,11,5.402677381872279
22117,29293,2016-11-02 13:00:00,10.0,-9.3,984.0,7.245,A,246.0,5.5053315359323625,1.9803115757726457,13,11,5.480638923341991
22118,29294,2016-11-02 14:00:00,11.4,-11.4,977.0,5.795,A,216.0,5.375278407684165,1.756995476791715,14,11,5.3471075307174685
22119,29295,2016-11-02 15:00:00,11.4,-10.0,986.0,9.565,A,231.0,5.442417710521793,2.258110602892216,15,11,5.5053315359323625
22120,29296,2016-11-02 16:00:00,10.7,-7.1,974.0,6.685,A,231.0,5.442417710521793,1.8998662105539064,16,11,5.375278407684165
22121,29297,2016-11-02 17:00:00,11.4,-7.1,974.0,11.355,A,249.0,5.517452896464707,2.4296581755575217,17,11,5.442417710521793
22122,29298,2016-11-02 18:00:00,8.6,-8.6,993.0,17.54,A,237.0,5.4680601411351315,2.864483986944037,18,11,5.442417710521793
22123,29299,2016-11-02 19:00:00,10.0,-6.4,985.0,21.185,A,222.0,5.402677381872279,3.0532933840785224,19,11,5.517452896464707
22124,29300,2016-11-02 20:00:00,7.9,-7.1,987.0,23.35,A,243.0,5.493061443340548,3.150596984114906,20,11,5.4680601411351315
22125,29301,2016-11-02 21:00:00,5.0,-5.0,980.0,27.23,A,231.0,5.442417710521793,3.3043193066856684,21,11,5.402677381872279
22126,29302,2016-11-02 22:00:00,7.1,-5.7,980.0,29.61,A,252.0,5.529429087511423,3.3881121421135,22,11,5.493061443340548
22127,29303,2016-11-02 23:00:00,5.0,-4.3,988.0,2.14,A,240.0,5.480638923341991,0.7608058290337602,23,11,5.442417710521793
22128,29304,2016-11-03 00:00:00,5.0,-5.7,991.0,3.04,A,249.0,5.517452896464707,1.1118575154181303,0,11,5.529429087511423
22129,29305,2016-11-03 01:00:00,3.6,-2.9,985.0,5.545,A,264.0,5.575949103146316,1.7128966208023304,1,11,5.480638923341991
22130,29306,2016-11-03 02:00:00,4.3,-2.9,992.0,7.96,A,273.0,5.60947179518496,2.0744289998562917,2,11,5.517452896464707
22131,29307,2016-11-03 03:00:00,2.1,-1.4,992.0,10.25,A,282.0,5.641907070938114,2.327277705584417,3,11,5.575949103146316
22132,29308,2016-11-03 04:00:00,2.9,-0.7,992.0,1.515,A,264.0,5.575949103146316,0.4154154389613324,4,11,5.60947179518496
22133,29309,2016-11-03 05:00:00,4.3,-0.7,973.0,3.28,A,261.0,5.564520407322694,1.1878434223960523,5,11,5.641907070938114
22134,29310,2016-11-03 06:00:00,2.9,-2.9,992.0,3.795,A,264.0,5.575949103146316,1.3336844108475931,6,11,5.575949103146316
22135,29311,2016-11-03 07:00:00,5.7,-3.6,992.0,3.415,A,249.0,5.517452896464707,1.2281774930227534,7,11,5.564520407322694
22136,29312,2016-11-03 08:00:00,7.1,-2.1,991.0,6.545,A,294.0,5.683579767338681,1.8787013993618633,8,11,5.575949103146316
22137,29313,2016-11-03 09:00:00,6.4,-2.9,978.0,2.79,A,318.0,5.762051382780177,1.0260415958332743,9,11,5.517452896464707
22138,29314,2016-11-03 10:00:00,7.9,-0.7,980.0,6.17,A,318.0,5.762051382780177,1.8196988379172965,10,11,5.683579767338681
22139,29315,2016-11-03 11:00:00,9.3,-0.7,985.0,2.64,A,306.0,5.723585101952381,0.9707789171582248,11,11,5.762051382780177
22140,29316,2016-11-03 12:00:00,9.3,1.4,983.0,2.54,A,306.0,5.723585101952381,0.9321640810304452,12,11,5.762051382780177
22141,29317,2016-11-03 13:00:00,10.7,-0.7,972.0,3.165,A,342.0,5.834810737062605,1.1521530555961395,13,11,5.723585101952381
22142,29318,2016-11-03 14:00:00,11.4,0.0,974.0,4.005,A,342.0,5.834810737062605,1.3875435805203225,14,11,5.723585101952381
22143,29319,2016-11-03 15:00:00,10.7,-1.4,969.0,7.775,A,318.0,5.762051382780177,2.0509134580652977,15,11,5.834810737062605
22144,29320,2016-11-03 16:00:00,10.7,0.7,984.0,10.905,A,312.0,5.7430031878094825,2.3892213996535925,16,11,5.834810737062605
22145,29321,2016-11-03 17:00:00,10.7,2.9,981.0,12.945,A,324.0,5.780743515792329,2.560709613203501,17,11,5.762051382780177
22146,29322,2016-11-03 18:00:00,9.3,2.9,977.0,2.265,A,303.0,5.713732805509369,0.8175747589349974,18,11,5.7430031878094825
22147,29323,2016-11-03 19:00:00,8.6,3.6,969.0,3.655,A,318.0,5.762051382780177,1.2960960932017418,19,11,5.780743515792329
22148,29324,2016-11-03 20:00:00,7.1,3.6,976.0,2.415,A,312.0,5.7430031878094825,0.881699287104536,20,11,5.713732805509369
22149,29325,2016-11-03 21:00:00,8.6,4.3,972.0,3.29,A,372.0,5.918893854273146,1.1908875647772805,21,11,5.762051382780177
22150,29326,2016-11-03 22:00:00,9.3,0.7,979.0,1.765,A,351.0,5.860786223465865,0.56815069038526,22,11,5.7430031878094825
22151,29327,2016-11-03 23:00:00,6.4,2.1,967.0,4.63,C,336.0,5.817111159963204,1.5325568680981427,23,11,5.918893854273146
22152,29328,2016-11-04 00:00:00,6.4,2.9,975.0,1.64,A,336.0,5.817111159963204,0.494696241836107,0,11,5.860786223465865
22153,29329,2016-11-04 01:00:00,4.3,3.6,972.0,3.03,A,345.0,5.84354441703136,1.1085626195212777,1,11,5.817111159963204
22154,29330,2016-11-04 02:00:00,5.0,3.6,975.0,4.105,A,348.0,5.8522024797744745,1.4122057429043917,2,11,5.817111159963204
22155,29331,2016-11-04 03:00:00,3.6,2.9,967.0,1.765,A,339.0,5.82600010738045,0.56815069038526,3,11,5.84354441703136
22156,29332,2016-11-04 04:00:00,3.6,2.1,981.0,2.905,A,357.0,5.877735781779639,1.0664333903038745,4,11,5.8522024797744745
22157,29333,2016-11-04 05:00:00,4.3,4.3,982.0,3.415,A,348.0,5.8522024797744745,1.2281774930227534,5,11,5.82600010738045
22158,29334,2016-11-04 06:00:00,5.0,4.3,971.0,2.765,A,393.0,5.973809611869261,1.0170406349742982,6,11,5.877735781779639
22159,29335,2016-11-04 07:00:00,5.7,2.1,985.0,3.29,A,372.0,5.918893854273146,1.1908875647772805,7,11,5.8522024797744745
22160,29336,2016-11-04 08:00:00,8.6,3.6,982.0,6.42,A,363.0,5.8944028342648505,1.8594181177018698,8,11,5.973809611869261
22161,29337,2016-11-04 09:00:00,11.4,0.0,982.0,10.465,A,336.0,5.817111159963204,2.348036355897963,9,11,5.918893854273146
22162,29338,2016-11-04 10:00:00,11.4,-1.4,969.0,15.11,A,324.0,5.780743515792329,2.715356776284648,10,11,5.8944028342648505
22163,29339,2016-11-04 11:00:00,13.6,-2.9,967.0,22.76,A,285.0,5.652489180268651,3.1250046092581303,11,11,5.817111159963204
22164,29340,2016-11-04 12:00:00,13.6,-7.1,980.0,26.405,A,294.0,5.683579767338681,3.2735533861588966,12,11,5.780743515792329
22165,29341,2016-11-04 13:00:00,15.0,-6.4,978.0,33.93,A,321.0,5.771441123130016,3.5242995787961386,13,11,5.652489180268651
22166,29342,2016-11-04 14:00:00,15.0,-5.7,985.0,44.735,A,327.0,5.7899601708972535,3.8007561929995592,14,11,5.683579767338681
22167,29343,2016-11-04 15:00:00,16.4,-6.4,969.0,53.175,A,306.0,5.723585101952381,3.9735883610863008,15,11,5.771441123130016
22168,29344,2016-11-04 16:00:00,15.7,-9.3,981.0,62.99,A,237.0,5.4680601411351315,4.142975983633837,16,11,5.7899601708972535
22169,29345,2016-11-04 17:00:00,15.7,-6.4,982.0,69.64,A,186.0,5.225746673713202,4.243339114899988,17,11,5.723585101952381
22170,29346,2016-11-04 18:00:00,12.1,-7.9,980.0,73.035,A,210.0,5.3471075307174685,4.290938778302774,18,11,5.4680601411351315
22171,29347,2016-11-04 19:00:00,11.4,-7.1,972.0,4.755,A,195.0,5.272999558563747,1.5591966959973536,19,11,5.225746673713202
22172,29348,2016-11-04 20:00:00,11.4,-4.3,980.0,8.025,A,204.0,5.318119993844216,2.0825616690160795,20,11,5.3471075307174685
22173,29349,2016-11-04 21:00:00,8.6,-4.3,979.0,2.915,A,207.0,5.332718793265369,1.0698698198024557,21,11,5.272999558563747
22174,29350,2016-11-04 22:00:00,7.1,-4.3,983.0,5.455,A,198.0,5.288267030694535,1.696532619285034,22,11,5.318119993844216
22175,29351,2016-11-04 23:00:00,7.1,4.3,974.0,5.845,A,255.0,5.541263545158426,1.7655865949240317,23,11,5.332718793265369
22176,29352,2016-11-05 00:00:00,4.3,1.4,978.0,1.64,A,270.0,5.598421958998375,0.494696241836107,0,11,5.288267030694535
22177,29353,2016-11-05 01:00:00,5.7,5.0,988.0,5.005,A,282.0,5.641907070938114,1.6104374127671839,1,11,5.541263545158426
22178,29354,2016-11-05 02:00:00,5.7,2.1,985.0,6.545,A,309.0,5.733341276897746,1.8787013993618633,2,11,5.598421958998375
22179,29355,2016-11-05 03:00:00,5.0,4.3,979.0,6.81,A,357.0,5.877735781779639,1.918392120161421,3,11,5.641907070938114
22180,29356,2016-11-05 04:00:00,2.1,4.3,979.0,7.575,A,333.0,5.808142489980444,2.024853351395433,4,11,5.733341276897746
22181,29357,2016-11-05 05:00:00,4.3,5.0,980.0,2.015,A,333.0,5.808142489980444,0.7006191953986464,5,11,5.877735781779639
22182,29358,2016-11-05 06:00:00,5.0,3.6,994.0,3.155,A,351.0,5.860786223465865,1.1489884959931764,6,11,5.808142489980444
22183,29359,2016-11-05 07:00:00,4.3,5.7,980.0,2.64,A,333.0,5.808142489980444,0.9707789171582248,7,11,5.808142489980444
22184,29360,2016-11-05 08:00:00,8.6,3.6,977.0,2.405,A,378.0,5.934894195619588,0.8775499035577244,8,11,5.860786223465865
22185,29361,2016-11-05 09:00:00,8.6,3.6,991.0,2.915,A,300.0,5.703782474656201,1.0698698198024557,9,11,5.808142489980444
22186,29362,2016-11-05 10:00:00,10.0,2.1,993.0,1.89,A,276.0,5.62040086571715,0.636576829071551,10,11,5.934894195619588
22187,29363,2016-11-05 11:00:00,10.7,5.0,993.0,3.43,A,255.0,5.541263545158426,1.2325602611778486,11,11,5.703782474656201
22188,29364,2016-11-05 12:00:00,12.9,1.4,983.0,5.145,A,267.0,5.58724865840025,1.638025369286013,12,11,5.62040086571715
22189,29365,2016-11-05 13:00:00,12.9,0.0,981.0,9.415,A,246.0,5.5053315359323625,2.2423041621091158,13,11,5.541263545158426
22190,29366,2016-11-05 14:00:00,11.4,2.1,979.0,12.81,A,264.0,5.575949103146316,2.550226115908643,14,11,5.58724865840025
22191,29367,2016-11-05 15:00:00,12.1,-0.7,972.0,19.62,A,264.0,5.575949103146316,2.976549454137217,15,11,5.5053315359323625
22192,29368,2016-11-05 16:00:00,12.9,-0.7,989.0,24.93,A,279.0,5.631211781821365,3.2160718975354663,16,11,5.575949103146316
22193,29369,2016-11-05 17:00:00,11.4,1.4,989.0,29.325,A,282.0,5.641907070938114,3.378440394539539,17,11,5.575949103146316
22194,29370,2016-11-05 18:00:00,10.0,0.0,980.0,33.245,A,249.0,5.517452896464707,3.503904379854418,18,11,5.631211781821365
22195,29371,2016-11-05 19:00:00,10.0,1.4,973.0,39.415,A,294.0,5.683579767338681,3.6741464545118716,19,11,5.641907070938114
22196,29372,2016-11-05 20:00:00,10.0,0.7,977.0,42.56,A,270.0,5.598421958998375,3.750914845033389,20,11,5.517452896464707
22197,29373,2016-11-05 21:00:00,9.3,-0.7,985.0,46.705,A,261.0,5.564520407322694,3.843851225324812,21,11,5.683579767338681
22198,29374,2016-11-05 22:00:00,10.0,-0.7,994.0,49.96,A,246.0,5.5053315359323625,3.911222685257377,22,11,5.598421958998375
22199,29375,2016-11-05 23:00:00,10.0,2.1,977.0,52.965,A,252.0,5.529429087511423,3.9696313180484597,23,11,5.564520407322694
22200,29376,2016-11-06 00:00:00,9.3,0.7,979.0,56.345,A,279.0,5.631211781821365,4.031493505404312,0,11,5.5053315359323625
22201,29377,2016-11-06 01:00:00,9.3,2.9,991.0,57.385,A,276.0,5.62040086571715,4.049782945132631,1,11,5.529429087511423
22202,29378,2016-11-06 02:00:00,9.3,2.1,978.0,1.89,A,249.0,5.517452896464707,0.636576829071551,2,11,5.631211781821365
22203,29379,2016-11-06 03:00:00,6.4,0.7,985.0,1.89,A,267.0,5.58724865840025,0.636576829071551,3,11,5.62040086571715
22204,29380,2016-11-06 04:00:00,6.4,-0.7,986.0,1.64,A,279.0,5.631211781821365,0.494696241836107,4,11,5.517452896464707
22205,29381,2016-11-06 05:00:00,6.4,1.4,977.0,2.405,A,258.0,5.552959584921617,0.8775499035577244,5,11,5.58724865840025
22206,29382,2016-11-06 06:00:00,6.4,0.7,984.0,4.295,A,312.0,5.7430031878094825,1.4574515554362186,6,11,5.631211781821365
22207,29383,2016-11-06 07:00:00,7.1,-0.7,984.0,4.4350000000000005,A,297.0,5.6937321388027,1.489527615761543,7,11,5.552959584921617
22208,29384,2016-11-06 08:00:00,9.3,0.7,992.0,6.045,A,276.0,5.62040086571715,1.799231484066756,8,11,5.7430031878094825
22209,29385,2016-11-06 09:00:00,7.1,-0.7,991.0,10.19,A,276.0,5.62040086571715,2.321406847234633,9,11,5.6937321388027
22210,29386,2016-11-06 10:00:00,7.1,0.0,979.0,13.835,A,297.0,5.6937321388027,2.6272016132388893,10,11,5.62040086571715
22211,29387,2016-11-06 11:00:00,9.3,3.6,993.0,19.755,A,297.0,5.6937321388027,2.983406623863354,11,11,5.62040086571715
22212,29388,2016-11-06 12:00:00,9.3,2.1,990.0,24.55,A,276.0,5.62040086571715,3.2007118542405295,12,11,5.6937321388027
22213,29389,2016-11-06 13:00:00,8.6,0.7,994.0,29.595,A,264.0,5.575949103146316,3.387605428142688,13,11,5.6937321388027
22214,29390,2016-11-06 14:00:00,10.7,1.4,983.0,32.739999999999995,A,270.0,5.598421958998375,3.4885975719429885,14,11,5.62040086571715
22215,29391,2016-11-06 15:00:00,8.6,0.0,989.0,35.28,A,264.0,5.575949103146316,3.5633162311385904,15,11,5.575949103146316
22216,29392,2016-11-06 16:00:00,10.0,-1.4,985.0,37.41,A,267.0,5.58724865840025,3.6219380483600547,16,11,5.598421958998375
22217,29393,2016-11-06 17:00:00,10.0,-1.4,990.0,42.455,A,240.0,5.480638923341991,3.7484446914513265,17,11,5.575949103146316
22218,29394,2016-11-06 18:00:00,10.7,-1.4,987.0,47.375,A,219.0,5.389071729816501,3.8580946634025906,18,11,5.58724865840025
22219,29395,2016-11-06 19:00:00,10.7,-1.4,983.0,52.17,A,237.0,5.4680601411351315,3.9545076170343014,19,11,5.480638923341991
22220,29396,2016-11-06 20:00:00,8.6,0.0,991.0,58.355,A,243.0,5.493061443340548,4.066545044864317,20,11,5.389071729816501
22221,29397,2016-11-06 21:00:00,10.0,-1.4,983.0,62.9,A,270.0,5.598421958998375,4.141546163706395,21,11,5.4680601411351315
22222,29398,2016-11-06 22:00:00,7.1,-1.4,975.0,67.045,A,273.0,5.60947179518496,4.2053640357316056,22,11,5.493061443340548
22223,29399,2016-11-06 23:00:00,7.1,-0.7,981.0,69.085,A,273.0,5.60947179518496,4.235337630508632,23,11,5.598421958998375
22224,29400,2016-11-07 00:00:00,9.3,-1.4,985.0,71.84,A,237.0,5.4680601411351315,4.274441423993944,0,11,5.60947179518496
22225,29401,2016-11-07 01:00:00,8.6,-0.7,976.0,1.765,A,234.0,5.455321115357702,0.56815069038526,1,11,5.60947179518496
22226,29402,2016-11-07 02:00:00,6.4,2.1,986.0,2.665,A,249.0,5.517452896464707,0.9802040576178078,2,11,5.4680601411351315
22227,29403,2016-11-07 03:00:00,7.1,0.0,984.0,6.795,A,228.0,5.429345628954441,1.916187047603107,3,11,5.455321115357702
22228,29404,2016-11-07 04:00:00,7.9,0.7,995.0,9.425,A,252.0,5.529429087511423,2.2433657333340746,4,11,5.517452896464707
22229,29405,2016-11-07 05:00:00,5.7,2.1,987.0,1.89,A,258.0,5.552959584921617,0.636576829071551,5,11,5.429345628954441
22230,29406,2016-11-07 06:00:00,6.4,0.0,992.0,3.28,A,249.0,5.517452896464707,1.1878434223960523,6,11,5.529429087511423
22231,29407,2016-11-07 07:00:00,5.7,2.9,985.0,3.92,A,258.0,5.552959584921617,1.366091653802371,7,11,5.552959584921617
22232,29408,2016-11-07 08:00:00,6.4,1.4,984.0,2.415,A,231.0,5.442417710521793,0.881699287104536,8,11,5.517452896464707
22233,29409,2016-11-07 09:00:00,8.6,2.9,991.0,8.585,A,246.0,5.5053315359323625,2.150016494349439,9,11,5.552959584921617
22234,29410,2016-11-07 10:00:00,9.3,2.1,992.0,11.59,A,255.0,5.541263545158426,2.4501426573516603,10,11,5.442417710521793
22235,29411,2016-11-07 11:00:00,9.3,0.0,987.0,13.595,A,243.0,5.493061443340548,2.609702078084434,11,11,5.5053315359323625
22236,29412,2016-11-07 12:00:00,7.9,2.1,987.0,5.395,A,243.0,5.493061443340548,1.6854725987100978,12,11,5.541263545158426
22237,29413,2016-11-07 13:00:00,8.6,3.6,989.0,3.665,A,258.0,5.552959584921617,1.2988283353386147,13,11,5.493061443340548
22238,29414,2016-11-07 14:00:00,10.0,3.6,980.0,4.58,A,264.0,5.575949103146316,1.5216989981260935,14,11,5.493061443340548
22239,29415,2016-11-07 15:00:00,10.0,0.0,977.0,3.665,A,270.0,5.598421958998375,1.2988283353386147,15,11,5.552959584921617
22240,29416,2016-11-07 16:00:00,11.4,3.6,983.0,4.58,A,273.0,5.60947179518496,1.5216989981260935,16,11,5.575949103146316
22241,29417,2016-11-07 17:00:00,10.7,2.1,980.0,6.37,A,276.0,5.62040086571715,1.851599469584072,17,11,5.598421958998375
22242,29418,2016-11-07 18:00:00,9.3,4.3,990.0,3.165,A,264.0,5.575949103146316,1.1521530555961395,18,11,5.60947179518496
22243,29419,2016-11-07 19:00:00,10.0,1.4,991.0,5.92,A,264.0,5.575949103146316,1.7783364488959144,19,11,5.62040086571715
22244,29420,2016-11-07 20:00:00,10.7,0.0,992.0,7.96,A,255.0,5.541263545158426,2.0744289998562917,20,11,5.575949103146316
22245,29421,2016-11-07 21:00:00,9.3,-2.9,981.0,12.355,A,252.0,5.529429087511423,2.5140608394405732,21,11,5.575949103146316
22246,29422,2016-11-07 22:00:00,7.1,-2.1,976.0,16.375,C,252.0,5.529429087511423,2.7957557815213154,22,11,5.541263545158426
22247,29423,2016-11-07 23:00:00,7.1,-0.7,983.0,18.29,C,228.0,5.429345628954441,2.906354462402774,23,11,5.529429087511423
22248,29424,2016-11-08 00:00:00,3.6,3.6,992.0,2.54,C,252.0,5.529429087511423,0.9321640810304452,0,11,5.529429087511423
22249,29425,2016-11-08 01:00:00,3.6,4.3,989.0,5.92,C,231.0,5.442417710521793,1.7783364488959144,1,11,5.429345628954441
22250,29426,2016-11-08 02:00:00,4.3,2.9,987.0,6.295,C,264.0,5.575949103146316,1.8397556674963105,2,11,5.529429087511423
22251,29427,2016-11-08 03:00:00,2.9,2.1,983.0,10.565,C,246.0,5.5053315359323625,2.35754665106802,3,11,5.442417710521793
22252,29428,2016-11-08 04:00:00,2.9,3.6,990.0,7.185,C,228.0,5.429345628954441,1.9719955195309882,4,11,5.575949103146316
22253,29429,2016-11-08 05:00:00,2.9,3.6,971.0,12.605,C,249.0,5.517452896464707,2.5340935606398833,5,11,5.5053315359323625
22254,29430,2016-11-08 06:00:00,4.3,2.9,970.0,17.4,C,234.0,5.455321115357702,2.856470206220483,6,11,5.429345628954441
22255,29431,2016-11-08 07:00:00,2.9,3.6,969.0,21.17,C,231.0,5.442417710521793,3.0525850851467737,7,11,5.517452896464707
22256,29432,2016-11-08 08:00:00,3.6,4.3,971.0,24.94,C,237.0,5.4680601411351315,3.2164729402518906,8,11,5.455321115357702
22257,29433,2016-11-08 09:00:00,3.6,5.7,969.0,29.335,C,216.0,5.375278407684165,3.3787813423778235,9,11,5.442417710521793
22258,29434,2016-11-08 10:00:00,3.6,2.9,982.0,33.755,C,234.0,5.455321115357702,3.5191285544938338,10,11,5.4680601411351315
22259,29435,2016-11-08 11:00:00,5.7,5.7,975.0,5.795,C,219.0,5.389071729816501,1.756995476791715,11,11,5.375278407684165
22260,29436,2016-11-08 12:00:00,3.6,5.0,973.0,11.715,C,207.0,5.332718793265369,2.460870071959759,12,11,5.455321115357702
22261,29437,2016-11-08 13:00:00,3.6,2.9,980.0,16.134999999999998,C,201.0,5.303304908059076,2.780990825503925,13,11,5.389071729816501
22262,29438,2016-11-08 14:00:00,5.7,4.3,968.0,21.305,C,210.0,5.3471075307174685,3.058941786951875,14,11,5.332718793265369
22263,29439,2016-11-08 15:00:00,5.7,5.7,968.0,24.45,C,195.0,5.272999558563747,3.196630215920881,15,11,5.303304908059076
22264,29440,2016-11-08 16:00:00,6.4,3.6,967.0,28.08,C,189.0,5.241747015059643,3.3350575791576103,16,11,5.3471075307174685
22265,29441,2016-11-08 17:00:00,5.0,5.0,969.0,32.475,A,192.0,5.2574953720277815,3.4804705625566634,17,11,5.272999558563747
22266,29442,2016-11-08 18:00:00,6.4,3.6,980.0,35.23,C,216.0,5.375278407684165,3.561897992353146,18,11,5.241747015059643
22267,29443,2016-11-08 19:00:00,6.4,5.0,973.0,2.79,C,210.0,5.3471075307174685,1.0260415958332743,19,11,5.2574953720277815
22268,29444,2016-11-08 20:00:00,4.3,5.7,962.0,6.17,C,213.0,5.3612921657094255,1.8196988379172965,20,11,5.375278407684165
22269,29445,2016-11-08 21:00:00,5.7,2.9,981.0,8.925,A,213.0,5.3612921657094255,2.188856327665703,21,11,5.3471075307174685
22270,29446,2016-11-08 22:00:00,4.3,2.1,980.0,13.055,A,228.0,5.429345628954441,2.569171202151092,22,11,5.3612921657094255
22271,29447,2016-11-08 23:00:00,4.3,5.0,979.0,14.845,A,222.0,5.402677381872279,2.697663108215723,23,11,5.3612921657094255
22272,29448,2016-11-09 00:00:00,5.7,2.9,974.0,2.39,A,243.0,5.493061443340548,0.8712933659434193,0,11,5.429345628954441
22273,29449,2016-11-09 01:00:00,3.6,2.1,961.0,2.765,A,240.0,5.480638923341991,1.0170406349742982,1,11,5.402677381872279
22274,29450,2016-11-09 02:00:00,3.6,2.9,978.0,4.055,A,237.0,5.4680601411351315,1.3999506875673762,2,11,5.493061443340548
22275,29451,2016-11-09 03:00:00,2.9,2.1,970.0,2.515,A,255.0,5.541263545158426,0.9222728035517026,3,11,5.480638923341991
22276,29452,2016-11-09 04:00:00,4.3,4.3,976.0,2.965,A,258.0,5.552959584921617,1.0868770324496888,4,11,5.4680601411351315
22277,29453,2016-11-09 05:00:00,1.4,2.1,975.0,2.265,A,261.0,5.564520407322694,0.8175747589349974,5,11,5.541263545158426
22278,29454,2016-11-09 06:00:00,4.3,3.6,964.0,4.305,A,279.0,5.631211781821365,1.459777137879694,6,11,5.552959584921617
